match_id,team_id,goals,possession,shots,shots_on_target,corners,fouls,yellow_cards,red_cards,expected_goals
HIST_PAR_URU_20071017,PAR,1,0.5,12,4,4,12,1,0,1.0
HIST_PAR_URU_20071017,URU,0,0.5,12,4,4,12,1,0,0.0
HIST_NOR_TUR_20071117,TUR,2,0.5,12,4,4,12,1,0,2.0
HIST_QAT_CIV_20071121,QAT,1,0.5,12,4,4,12,1,0,1.0
HIST_QAT_IRN_20080110,IRN,0,0.5,12,4,4,12,1,0,0.0
HIST_TUN_SEN_20080123,TUN,2,0.5,12,4,4,12,1,0,2.0
HIST_ENG_SUI_20080206,SUI,1,0.5,12,4,4,12,1,0,1.0
HIST_ITA_POR_20080206,ITA,3,0.5,12,4,4,12,1,0,3.0
HIST_BRA_SWE_20080326,BRA,1,0.5,12,4,4,12,1,0,1.0
HIST_AUS_GHA_20080523,GHA,0,0.5,12,4,4,12,1,0,0.0
HIST_PAN_CAN_20080604,CAN,2,0.5,12,4,4,12,1,0,2.0
HIST_TUR_CZE_20080615,CZE,2,0.5,12,4,4,12,1,0,2.0
HIST_IRQ_QAT_20080622,IRQ,0,0.5,12,4,4,12,1,0,0.0
HIST_KSA_UZB_20080622,UZB,0,0.5,12,4,4,12,1,0,0.0
HIST_ESP_ITA_20080622,ESP,0,0.5,12,4,4,12,1,0,0.0
HIST_COL_ECU_20080820,ECU,1,0.5,12,4,4,12,1,0,1.0
HIST_KSA_PAR_20080820,KSA,1,0.5,12,4,4,12,1,0,1.0
HIST_AUT_FRA_20080906,FRA,1,0.5,12,4,4,12,1,0,1.0
HIST_UZB_AUS_20080910,UZB,0,0.5,12,4,4,12,1,0,0.0
HIST_CAN_MEX_20081015,CAN,2,0.5,12,4,4,12,1,0,2.0
HIST_QAT_IRN_20081109,IRN,1,0.5,12,4,4,12,1,0,1.0
HIST_FRA_URU_20081119,FRA,0,0.5,12,4,4,12,1,0,0.0
HIST_IRN_KSA_20090328,IRN,1,0.5,12,4,4,12,1,0,1.0
HIST_UZB_QAT_20090328,UZB,4,0.5,12,4,4,12,1,0,4.0
HIST_JAM_HAI_20090523,HAI,2,0.5,12,4,4,12,1,0,2.0
HIST_QAT_AUS_20090606,AUS,0,0.5,12,4,4,12,1,0,0.0
HIST_UZB_JPN_20090606,JPN,1,0.5,12,4,4,12,1,0,1.0
HIST_ECU_JAM_20090812,JAM,0,0.5,12,4,4,12,1,0,0.0
HIST_MEX_USA_20090812,MEX,2,0.5,12,4,4,12,1,0,2.0
HIST_NED_ENG_20090812,ENG,2,0.5,12,4,4,12,1,0,2.0
HIST_ARG_GHA_20090930,GHA,0,0.5,12,4,4,12,1,0,0.0
HIST_NOR_RSA_20091010,RSA,0,0.5,12,4,4,12,1,0,0.0
HIST_IRN_JOR_20091114,IRN,1,0.5,12,4,4,12,1,0,1.0
HIST_SCO_CZE_20100303,SCO,1,0.5,12,4,4,12,1,0,1.0
HIST_ARG_HAI_20100505,HAI,0,0.5,12,4,4,12,1,0,0.0
HIST_KOR_ECU_20100516,ECU,0,0.5,12,4,4,12,1,0,0.0
HIST_TUR_CZE_20100522,TUR,2,0.5,12,4,4,12,1,0,2.0
HIST_NED_GHA_20100601,GHA,1,0.5,12,4,4,12,1,0,1.0
HIST_ITA_MEX_20100603,MEX,2,0.5,12,4,4,12,1,0,2.0
HIST_RSA_MEX_20100611,RSA,1,0.5,12,4,4,12,1,0,1.0
HIST_GHA_AUS_20100619,GHA,1,0.5,12,4,4,12,1,0,1.0
HIST_ITA_NZL_20100620,ITA,1,0.5,12,4,4,12,1,0,1.0
HIST_URU_NED_20100706,URU,2,0.5,12,4,4,12,1,0,2.0
HIST_MEX_ESP_20100811,ESP,1,0.5,12,4,4,12,1,0,1.0
HIST_NOR_POR_20100907,POR,0,0.5,12,4,4,12,1,0,0.0
HIST_GER_TUR_20101008,GER,3,0.5,12,4,4,12,1,0,3.0
HIST_GER_TUR_20101008,TUR,0,0.5,12,4,4,12,1,0,0.0
HIST_NED_SWE_20101012,NED,4,0.5,12,4,4,12,1,0,4.0
HIST_NZL_PAR_20101012,PAR,2,0.5,12,4,4,12,1,0,2.0
HIST_ARG_BRA_20101117,ARG,1,0.5,12,4,4,12,1,0,1.0
HIST_QAT_HAI_20101118,HAI,1,0.5,12,4,4,12,1,0,1.0
HIST_ARG_POR_20110209,POR,1,0.5,12,4,4,12,1,0,1.0
HIST_CRO_CZE_20110209,CRO,4,0.5,12,4,4,12,1,0,4.0
HIST_NED_AUT_20110209,NED,3,0.5,12,4,4,12,1,0,3.0
HIST_TUR_KOR_20110209,TUR,0,0.5,12,4,4,12,1,0,0.0
HIST_COL_ECU_20110326,ECU,0,0.5,12,4,4,12,1,0,0.0
HIST_USA_ARG_20110326,USA,1,0.5,12,4,4,12,1,0,1.0
HIST_BRA_SCO_20110327,BRA,2,0.5,12,4,4,12,1,0,2.0
HIST_ARG_ECU_20110420,ARG,2,0.5,12,4,4,12,1,0,2.0
HIST_MEX_ECU_20110528,ECU,1,0.5,12,4,4,12,1,0,1.0
HIST_GER_URU_20110529,URU,1,0.5,12,4,4,12,1,0,1.0
HIST_POR_NOR_20110604,NOR,0,0.5,12,4,4,12,1,0,0.0
HIST_USA_MEX_20110625,MEX,4,0.5,12,4,4,12,1,0,4.0
HIST_ARG_URU_20110716,URU,1,0.5,12,4,4,12,1,0,1.0
HIST_ITA_ESP_20110810,ITA,2,0.5,12,4,4,12,1,0,2.0
HIST_ECU_JAM_20110902,ECU,5,0.5,12,4,4,12,1,0,5.0
HIST_AUT_TUR_20110906,TUR,0,0.5,12,4,4,12,1,0,0.0
HIST_QAT_IRN_20110906,QAT,1,0.5,12,4,4,12,1,0,1.0
HIST_ARG_BRA_20110914,BRA,0,0.5,12,4,4,12,1,0,0.0
HIST_PAR_URU_20111011,PAR,1,0.5,12,4,4,12,1,0,1.0
HIST_PAR_URU_20111011,URU,1,0.5,12,4,4,12,1,0,1.0
HIST_ESP_SCO_20111011,SCO,1,0.5,12,4,4,12,1,0,1.0
HIST_SWE_NED_20111011,NED,2,0.5,12,4,4,12,1,0,2.0
HIST_FRA_USA_20111111,FRA,1,0.5,12,4,4,12,1,0,1.0
HIST_AUS_KSA_20120229,KSA,2,0.5,12,4,4,12,1,0,2.0
HIST_CRO_SWE_20120229,SWE,3,0.5,12,4,4,12,1,0,3.0
HIST_ARG_ECU_20120602,ARG,4,0.5,12,4,4,12,1,0,4.0
HIST_GER_POR_20120609,GER,1,0.5,12,4,4,12,1,0,1.0
HIST_GER_POR_20120609,POR,0,0.5,12,4,4,12,1,0,0.0
HIST_MAR_CIV_20120609,MAR,2,0.5,12,4,4,12,1,0,2.0
HIST_ECU_COL_20120610,COL,0,0.5,12,4,4,12,1,0,0.0
HIST_FRA_ENG_20120611,ENG,1,0.5,12,4,4,12,1,0,1.0
HIST_CZE_POR_20120621,CZE,0,0.5,12,4,4,12,1,0,0.0
HIST_ENG_ITA_20120624,ENG,0,0.5,12,4,4,12,1,0,0.0
HIST_JOR_UZB_20120815,JOR,2,0.5,12,4,4,12,1,0,2.0
HIST_AUT_GER_20120911,GER,2,0.5,12,4,4,12,1,0,2.0
HIST_JOR_AUS_20120911,AUS,1,0.5,12,4,4,12,1,0,1.0
HIST_COL_PAR_20121012,COL,2,0.5,12,4,4,12,1,0,2.0
HIST_JPN_BRA_20121016,BRA,4,0.5,12,4,4,12,1,0,4.0
HIST_RSA_NOR_20130108,NOR,1,0.5,12,4,4,12,1,0,1.0
HIST_TUN_ALG_20130122,TUN,1,0.5,12,4,4,12,1,0,1.0
HIST_CIV_TUN_20130126,TUN,0,0.5,12,4,4,12,1,0,0.0
HIST_JAM_PAN_20130322,JAM,1,0.5,12,4,4,12,1,0,1.0
HIST_FRA_ESP_20130326,ESP,1,0.5,12,4,4,12,1,0,1.0
HIST_HAI_ESP_20130608,HAI,1,0.5,12,4,4,12,1,0,1.0
HIST_PAN_CAN_20130714,PAN,0,0.5,12,4,4,12,1,0,0.0
HIST_ECU_ESP_20130814,ECU,0,0.5,12,4,4,12,1,0,0.0
HIST_GER_PAR_20130814,PAR,3,0.5,12,4,4,12,1,0,3.0
HIST_MEX_CIV_20130814,CIV,1,0.5,12,4,4,12,1,0,1.0
HIST_SWE_NOR_20130814,SWE,4,0.5,12,4,4,12,1,0,4.0
HIST_COL_ECU_20130906,COL,1,0.5,12,4,4,12,1,0,1.0
HIST_CIV_MAR_20130907,MAR,1,0.5,12,4,4,12,1,0,1.0
HIST_ECU_URU_20131011,ECU,1,0.5,12,4,4,12,1,0,1.0
HIST_SCO_CRO_20131015,SCO,2,0.5,12,4,4,12,1,0,2.0
HIST_ENG_GER_20131119,ENG,0,0.5,12,4,4,12,1,0,0.0
HIST_NOR_SCO_20131119,SCO,1,0.5,12,4,4,12,1,0,1.0
HIST_QAT_KSA_20131231,KSA,1,0.5,12,4,4,12,1,0,1.0
HIST_QAT_JOR_20140107,QAT,2,0.5,12,4,4,12,1,0,2.0
HIST_AUT_URU_20140305,URU,1,0.5,12,4,4,12,1,0,1.0
HIST_FRA_NED_20140305,FRA,2,0.5,12,4,4,12,1,0,2.0
HIST_NED_ECU_20140517,ECU,1,0.5,12,4,4,12,1,0,1.0
HIST_NZL_RSA_20140530,NZL,0,0.5,12,4,4,12,1,0,0.0
HIST_POR_GHA_20140626,POR,2,0.5,12,4,4,12,1,0,2.0
HIST_BRA_COL_20140704,COL,1,0.5,12,4,4,12,1,0,1.0
HIST_ENG_NOR_20140903,ENG,1,0.5,12,4,4,12,1,0,1.0
HIST_KOR_PAR_20141010,KOR,2,0.5,12,4,4,12,1,0,2.0
HIST_TUR_CZE_20141010,TUR,1,0.5,12,4,4,12,1,0,1.0
HIST_ARG_CRO_20141112,ARG,2,0.5,12,4,4,12,1,0,2.0
HIST_JPN_AUS_20141118,AUS,1,0.5,12,4,4,12,1,0,1.0
HIST_PAN_CAN_20141118,PAN,0,0.5,12,4,4,12,1,0,0.0
HIST_TUN_EGY_20141119,EGY,1,0.5,12,4,4,12,1,0,1.0
HIST_QAT_IRN_20150115,IRN,1,0.5,12,4,4,12,1,0,1.0
HIST_IRQ_JPN_20150116,IRQ,0,0.5,12,4,4,12,1,0,0.0
HIST_IRQ_JPN_20150116,JPN,1,0.5,12,4,4,12,1,0,1.0
HIST_CIV_ALG_20150201,ALG,1,0.5,12,4,4,12,1,0,1.0
HIST_GHA_SEN_20150328,SEN,2,0.5,12,4,4,12,1,0,2.0
HIST_MAR_URU_20150328,MAR,0,0.5,12,4,4,12,1,0,0.0
HIST_JPN_UZB_20150331,UZB,1,0.5,12,4,4,12,1,0,1.0
HIST_POR_CPV_20150331,POR,0,0.5,12,4,4,12,1,0,0.0
HIST_PAN_ECU_20150603,PAN,1,0.5,12,4,4,12,1,0,1.0
HIST_MEX_ECU_20150619,ECU,2,0.5,12,4,4,12,1,0,2.0
HIST_USA_HAI_20150710,USA,1,0.5,12,4,4,12,1,0,1.0
HIST_USA_PAN_20150725,USA,1,0.5,12,4,4,12,1,0,1.0
HIST_USA_PAN_20150725,PAN,1,0.5,12,4,4,12,1,0,1.0
HIST_MEX_ARG_20150908,MEX,2,0.5,12,4,4,12,1,0,2.0
HIST_URU_COL_20151013,URU,3,0.5,12,4,4,12,1,0,3.0
HIST_AUT_SUI_20151117,AUT,1,0.5,12,4,4,12,1,0,1.0
HIST_COL_ARG_20151117,COL,0,0.5,12,4,4,12,1,0,0.0
HIST_EGY_JOR_20160127,JOR,1,0.5,12,4,4,12,1,0,1.0
HIST_ECU_PAR_20160324,PAR,2,0.5,12,4,4,12,1,0,2.0
HIST_ITA_ESP_20160324,ITA,1,0.5,12,4,4,12,1,0,1.0
HIST_GER_ITA_20160329,ITA,1,0.5,12,4,4,12,1,0,1.0
HIST_COL_PAR_20160607,PAR,1,0.5,12,4,4,12,1,0,1.0
HIST_POR_AUT_20160618,POR,0,0.5,12,4,4,12,1,0,0.0
HIST_KSA_AUS_20161006,KSA,2,0.5,12,4,4,12,1,0,2.0
HIST_NED_FRA_20161010,NED,0,0.5,12,4,4,12,1,0,0.0
HIST_USA_MEX_20161111,MEX,2,0.5,12,4,4,12,1,0,2.0
HIST_ARG_COL_20161115,ARG,3,0.5,12,4,4,12,1,0,3.0
HIST_CIV_SEN_20170327,CIV,1,0.5,12,4,4,12,1,0,1.0
HIST_NED_ITA_20170328,NED,1,0.5,12,4,4,12,1,0,1.0
HIST_MAR_NED_20170531,MAR,1,0.5,12,4,4,12,1,0,1.0
HIST_IRQ_JOR_20170601,JOR,0,0.5,12,4,4,12,1,0,0.0
HIST_NED_CIV_20170604,CIV,0,0.5,12,4,4,12,1,0,0.0
HIST_SCO_ENG_20170610,ENG,2,0.5,12,4,4,12,1,0,2.0
HIST_POR_MEX_20170618,POR,2,0.5,12,4,4,12,1,0,2.0
HIST_AUS_GER_20170619,GER,3,0.5,12,4,4,12,1,0,3.0
HIST_MEX_PAR_20170701,MEX,2,0.5,12,4,4,12,1,0,2.0
HIST_USA_GHA_20170701,USA,2,0.5,12,4,4,12,1,0,2.0
HIST_POR_MEX_20170702,POR,2,0.5,12,4,4,12,1,0,2.0
HIST_BRA_ECU_20170831,ECU,0,0.5,12,4,4,12,1,0,0.0
HIST_PAR_URU_20170905,PAR,1,0.5,12,4,4,12,1,0,1.0
HIST_PAR_URU_20170905,URU,2,0.5,12,4,4,12,1,0,2.0
HIST_RSA_CPV_20170905,RSA,1,0.5,12,4,4,12,1,0,1.0
HIST_CPV_SEN_20171007,CPV,0,0.5,12,4,4,12,1,0,0.0
HIST_IRN_PAN_20171109,IRN,2,0.5,12,4,4,12,1,0,2.0
HIST_JPN_KOR_20171216,KOR,4,0.5,12,4,4,12,1,0,4.0
HIST_CAN_NZL_20180324,CAN,1,0.5,12,4,4,12,1,0,1.0
HIST_GER_BRA_20180327,BRA,1,0.5,12,4,4,12,1,0,1.0
HIST_MEX_CRO_20180327,CRO,1,0.5,12,4,4,12,1,0,1.0
HIST_USA_PAR_20180327,PAR,0,0.5,12,4,4,12,1,0,0.0
HIST_ALG_KSA_20180509,ALG,0,0.5,12,4,4,12,1,0,0.0
HIST_CZE_AUS_20180601,CZE,0,0.5,12,4,4,12,1,0,0.0
HIST_AUT_GER_20180602,GER,1,0.5,12,4,4,12,1,0,1.0
HIST_ESP_SUI_20180603,SUI,1,0.5,12,4,4,12,1,0,1.0
HIST_ITA_NED_20180604,ITA,1,0.5,12,4,4,12,1,0,1.0
HIST_EGY_URU_20180615,EGY,0,0.5,12,4,4,12,1,0,0.0
HIST_ESP_MAR_20180625,ESP,2,0.5,12,4,4,12,1,0,2.0
HIST_FRA_ARG_20180630,FRA,4,0.5,12,4,4,12,1,0,4.0
HIST_BEL_JPN_20180702,JPN,2,0.5,12,4,4,12,1,0,2.0
HIST_URU_FRA_20180706,FRA,2,0.5,12,4,4,12,1,0,2.0
HIST_BEL_ENG_20180714,BEL,2,0.5,12,4,4,12,1,0,2.0
HIST_MEX_URU_20180907,URU,4,0.5,12,4,4,12,1,0,4.0
HIST_SCO_BEL_20180907,SCO,0,0.5,12,4,4,12,1,0,0.0
HIST_POR_ITA_20180910,ITA,0,0.5,12,4,4,12,1,0,0.0
HIST_ARG_IRQ_20181011,IRQ,0,0.5,12,4,4,12,1,0,0.0
HIST_CRO_ENG_20181012,ENG,0,0.5,12,4,4,12,1,0,0.0
HIST_BEL_NED_20181016,BEL,1,0.5,12,4,4,12,1,0,1.0
HIST_AUS_KOR_20181117,AUS,1,0.5,12,4,4,12,1,0,1.0
HIST_KOR_KSA_20181231,KOR,0,0.5,12,4,4,12,1,0,0.0
HIST_AUS_JOR_20190106,AUS,0,0.5,12,4,4,12,1,0,0.0
HIST_KOR_QAT_20190125,QAT,1,0.5,12,4,4,12,1,0,1.0
HIST_ALG_TUN_20190326,ALG,1,0.5,12,4,4,12,1,0,1.0
HIST_PAR_MEX_20190326,MEX,4,0.5,12,4,4,12,1,0,4.0
HIST_BRA_QAT_20190605,QAT,0,0.5,12,4,4,12,1,0,0.0
HIST_MEX_ECU_20190609,ECU,2,0.5,12,4,4,12,1,0,2.0
HIST_ESP_SWE_20190610,SWE,0,0.5,12,4,4,12,1,0,0.0
HIST_ARG_COL_20190615,ARG,0,0.5,12,4,4,12,1,0,0.0
HIST_MEX_CAN_20190619,CAN,1,0.5,12,4,4,12,1,0,1.0
HIST_COL_PAR_20190623,COL,1,0.5,12,4,4,12,1,0,1.0
HIST_USA_MEX_20190707,MEX,1,0.5,12,4,4,12,1,0,1.0
HIST_IRQ_UZB_20190909,IRQ,0,0.5,12,4,4,12,1,0,0.0
HIST_JOR_AUS_20191114,AUS,1,0.5,12,4,4,12,1,0,1.0
HIST_NED_ITA_20200907,NED,0,0.5,12,4,4,12,1,0,0.0
HIST_NED_MEX_20201007,MEX,1,0.5,12,4,4,12,1,0,1.0
HIST_CRO_SWE_20201011,SWE,1,0.5,12,4,4,12,1,0,1.0
HIST_KSA_JAM_20201114,KSA,3,0.5,12,4,4,12,1,0,3.0
HIST_KSA_JAM_20201114,JAM,0,0.5,12,4,4,12,1,0,0.0
HIST_JPN_MEX_20201117,MEX,2,0.5,12,4,4,12,1,0,2.0
HIST_KOR_QAT_20201117,QAT,1,0.5,12,4,4,12,1,0,1.0
HIST_URU_BRA_20201117,BRA,2,0.5,12,4,4,12,1,0,2.0
HIST_COL_ARG_20210608,COL,2,0.5,12,4,4,12,1,0,2.0
HIST_PAN_CUW_20210612,CUW,1,0.5,12,4,4,12,1,0,1.0
HIST_AUS_JOR_20210615,JOR,0,0.5,12,4,4,12,1,0,0.0
HIST_GER_FRA_20210615,FRA,1,0.5,12,4,4,12,1,0,1.0
HIST_NED_AUT_20210617,AUT,0,0.5,12,4,4,12,1,0,0.0
HIST_CRO_CZE_20210618,CRO,1,0.5,12,4,4,12,1,0,1.0
HIST_USA_HAI_20210711,USA,1,0.5,12,4,4,12,1,0,1.0
HIST_USA_CAN_20210718,USA,1,0.5,12,4,4,12,1,0,1.0
HIST_MEX_JAM_20210902,JAM,1,0.5,12,4,4,12,1,0,1.0
HIST_ITA_ESP_20211006,ESP,2,0.5,12,4,4,12,1,0,2.0
HIST_POR_QAT_20211009,QAT,0,0.5,12,4,4,12,1,0,0.0
HIST_ITA_BEL_20211010,ITA,2,0.5,12,4,4,12,1,0,2.0
HIST_BRA_URU_20211014,URU,1,0.5,12,4,4,12,1,0,1.0
HIST_ITA_SUI_20211112,SUI,1,0.5,12,4,4,12,1,0,1.0
HIST_MAR_KSA_20211207,MAR,1,0.5,12,4,4,12,1,0,1.0
HIST_IRN_IRQ_20220127,IRQ,0,0.5,12,4,4,12,1,0,0.0
HIST_BRA_PAR_20220201,BRA,4,0.5,12,4,4,12,1,0,4.0
HIST_FRA_RSA_20220329,FRA,5,0.5,12,4,4,12,1,0,5.0
HIST_TUR_ITA_20220329,ITA,3,0.5,12,4,4,12,1,0,3.0
HIST_AUS_JOR_20220601,JOR,1,0.5,12,4,4,12,1,0,1.0
HIST_BEL_NED_20220603,BEL,1,0.5,12,4,4,12,1,0,1.0
HIST_CZE_ESP_20220605,ESP,2,0.5,12,4,4,12,1,0,2.0
HIST_MEX_PAR_20220831,MEX,0,0.5,12,4,4,12,1,0,0.0
HIST_FRA_AUT_20220922,AUT,0,0.5,12,4,4,12,1,0,0.0
HIST_MEX_COL_20220927,COL,3,0.5,12,4,4,12,1,0,3.0
HIST_POR_ESP_20220927,ESP,1,0.5,12,4,4,12,1,0,1.0
HIST_IRQ_ECU_20221112,ECU,0,0.5,12,4,4,12,1,0,0.0
HIST_KSA_CRO_20221116,CRO,1,0.5,12,4,4,12,1,0,1.0
HIST_JOR_ESP_20221117,ESP,3,0.5,12,4,4,12,1,0,3.0
HIST_SUI_GHA_20221117,GHA,2,0.5,12,4,4,12,1,0,2.0
HIST_EGY_BEL_20221118,BEL,1,0.5,12,4,4,12,1,0,1.0
HIST_SWE_ALG_20221119,SWE,2,0.5,12,4,4,12,1,0,2.0
HIST_ENG_IRN_20221121,IRN,2,0.5,12,4,4,12,1,0,2.0
HIST_TUN_FRA_20221130,TUN,1,0.5,12,4,4,12,1,0,1.0
HIST_JPN_CRO_20221205,CRO,1,0.5,12,4,4,12,1,0,1.0
HIST_BRA_KOR_20221205,KOR,1,0.5,12,4,4,12,1,0,1.0
HIST_CUW_CAN_20230325,CUW,0,0.5,12,4,4,12,1,0,0.0
HIST_CRO_ESP_20230618,CRO,0,0.5,12,4,4,12,1,0,0.0
HIST_GER_COL_20230620,GER,0,0.5,12,4,4,12,1,0,0.0
HIST_AUT_SWE_20230620,AUT,2,0.5,12,4,4,12,1,0,2.0
HIST_HAI_MEX_20230629,HAI,1,0.5,12,4,4,12,1,0,1.0
HIST_HAI_MEX_20230629,MEX,3,0.5,12,4,4,12,1,0,3.0
HIST_PAN_QAT_20230708,PAN,4,0.5,12,4,4,12,1,0,4.0
HIST_ARG_ECU_20230907,ARG,1,0.5,12,4,4,12,1,0,1.0
HIST_JAM_HAI_20230912,HAI,2,0.5,12,4,4,12,1,0,2.0
HIST_EGY_TUN_20230912,EGY,1,0.5,12,4,4,12,1,0,1.0
HIST_ARG_PAR_20231012,PAR,0,0.5,12,4,4,12,1,0,0.0
HIST_CUW_PAN_20231013,PAN,2,0.5,12,4,4,12,1,0,2.0
HIST_CIV_MAR_20231014,MAR,1,0.5,12,4,4,12,1,0,1.0
HIST_USA_GER_20231014,GER,3,0.5,12,4,4,12,1,0,3.0
HIST_USA_GHA_20231017,USA,4,0.5,12,4,4,12,1,0,4.0
HIST_ENG_ITA_20231017,ITA,1,0.5,12,4,4,12,1,0,1.0
HIST_SCO_NOR_20231119,NOR,3,0.5,12,4,4,12,1,0,3.0
HIST_JPN_JOR_20240109,JOR,1,0.5,12,4,4,12,1,0,1.0
HIST_GHA_CPV_20240114,GHA,1,0.5,12,4,4,12,1,0,1.0
HIST_JOR_KOR_20240206,JOR,2,0.5,12,4,4,12,1,0,2.0
HIST_JOR_KOR_20240206,KOR,0,0.5,12,4,4,12,1,0,0.0
HIST_USA_JAM_20240321,JAM,1,0.5,12,4,4,12,1,0,1.0
HIST_NZL_TUN_20240326,TUN,0,0.5,12,4,4,12,1,0,0.0
HIST_ITA_TUR_20240604,ITA,0,0.5,12,4,4,12,1,0,0.0
HIST_SUI_AUT_20240608,SUI,1,0.5,12,4,4,12,1,0,1.0
HIST_ARG_ECU_20240609,ARG,1,0.5,12,4,4,12,1,0,1.0
HIST_FRA_CAN_20240609,FRA,0,0.5,12,4,4,12,1,0,0.0
HIST_POR_CZE_20240618,CZE,1,0.5,12,4,4,12,1,0,1.0
HIST_FRA_BEL_20240701,BEL,0,0.5,12,4,4,12,1,0,0.0
HIST_AUT_TUR_20240702,TUR,2,0.5,12,4,4,12,1,0,2.0
HIST_BRA_COL_20240702,COL,1,0.5,12,4,4,12,1,0,1.0
HIST_ARG_COL_20240714,COL,0,0.5,12,4,4,12,1,0,0.0
HIST_POR_CRO_20240905,POR,2,0.5,12,4,4,12,1,0,2.0
HIST_POR_CRO_20240905,CRO,1,0.5,12,4,4,12,1,0,1.0
HIST_POR_SCO_20240908,POR,2,0.5,12,4,4,12,1,0,2.0
HIST_URU_ECU_20241015,ECU,0,0.5,12,4,4,12,1,0,0.0
HIST_CPV_EGY_20241115,EGY,1,0.5,12,4,4,12,1,0,1.0
HIST_COL_ECU_20241119,COL,0,0.5,12,4,4,12,1,0,0.0
HIST_COL_PAR_20250325,PAR,2,0.5,12,4,4,12,1,0,2.0
HIST_KSA_JOR_20250530,JOR,0,0.5,12,4,4,12,1,0,0.0
HIST_NOR_ITA_20250606,NOR,3,0.5,12,4,4,12,1,0,3.0
HIST_GER_FRA_20250608,FRA,2,0.5,12,4,4,12,1,0,2.0
HIST_POR_ESP_20250608,ESP,2,0.5,12,4,4,12,1,0,2.0
HIST_ENG_SEN_20250610,ENG,1,0.5,12,4,4,12,1,0,1.0
HIST_ARG_COL_20250610,COL,1,0.5,12,4,4,12,1,0,1.0
HIST_USA_MEX_20250706,MEX,2,0.5,12,4,4,12,1,0,2.0
HIST_MEX_JPN_20250906,JPN,0,0.5,12,4,4,12,1,0,0.0
HIST_NZL_AUS_20250909,AUS,3,0.5,12,4,4,12,1,0,3.0
HIST_JPN_PAR_20251010,JPN,2,0.5,12,4,4,12,1,0,2.0
HIST_USA_ECU_20251010,USA,1,0.5,12,4,4,12,1,0,1.0
HIST_TUN_JOR_20251114,TUN,3,0.5,12,4,4,12,1,0,3.0
HIST_UZB_EGY_20251114,UZB,2,0.5,12,4,4,12,1,0,2.0
HIST_IRN_UZB_20251118,IRN,0,0.5,12,4,4,12,1,0,0.0
HIST_ALG_IRQ_20251209,ALG,2,0.5,12,4,4,12,1,0,2.0
HIST_HAI_TUN_20260328,TUN,1,0.5,12,4,4,12,1,0,1.0
HIST_USA_BEL_20260328,USA,2,0.5,12,4,4,12,1,0,2.0
HIST_AUS_CUW_20260331,AUS,5,0.5,12,4,4,12,1,0,5.0
HIST_NED_ALG_20260603,NED,0,0.5,12,4,4,12,1,0,0.0
HIST_NOR_SWE_20000204,SWE,1,0.5,12,4,4,12,1,0,1.0
HIST_MEX_CZE_20000208,CZE,2,0.5,12,4,4,12,1,0,2.0
HIST_USA_TUN_20000312,TUN,1,0.5,12,4,4,12,1,0,1.0
HIST_ITA_POR_20000426,ITA,2,0.5,12,4,4,12,1,0,2.0
HIST_JOR_IRQ_20000525,IRQ,0,0.5,12,4,4,12,1,0,0.0
HIST_USA_MEX_20000611,MEX,0,0.5,12,4,4,12,1,0,0.0
HIST_ITA_SWE_20000619,ITA,2,0.5,12,4,4,12,1,0,2.0
HIST_PAN_CAN_20000723,CAN,0,0.5,12,4,4,12,1,0,0.0
HIST_ECU_COL_20000725,ECU,0,0.5,12,4,4,12,1,0,0.0
HIST_COL_URU_20000815,URU,0,0.5,12,4,4,12,1,0,0.0
HIST_ARG_PAR_20000816,PAR,1,0.5,12,4,4,12,1,0,1.0
HIST_EGY_CIV_20000902,CIV,0,0.5,12,4,4,12,1,0,0.0
HIST_KSA_JPN_20001014,KSA,1,0.5,12,4,4,12,1,0,1.0
HIST_KSA_JPN_20001014,JPN,4,0.5,12,4,4,12,1,0,4.0
HIST_IRN_IRQ_20001018,IRQ,0,0.5,12,4,4,12,1,0,0.0
HIST_TUN_SUI_20001115,TUN,1,0.5,12,4,4,12,1,0,1.0
HIST_EGY_MAR_20010128,EGY,0,0.5,12,4,4,12,1,0,0.0
HIST_COL_AUS_20010228,AUS,2,0.5,12,4,4,12,1,0,2.0
HIST_CRO_AUT_20010228,CRO,1,0.5,12,4,4,12,1,0,1.0
HIST_USA_BRA_20010303,BRA,2,0.5,12,4,4,12,1,0,2.0
HIST_FRA_JPN_20010324,FRA,5,0.5,12,4,4,12,1,0,5.0
HIST_IRN_KOR_20010424,KOR,1,0.5,12,4,4,12,1,0,1.0
HIST_CZE_BEL_20010425,BEL,1,0.5,12,4,4,12,1,0,1.0
HIST_KOR_FRA_20010530,KOR,0,0.5,12,4,4,12,1,0,0.0
HIST_CAN_BRA_20010602,BRA,0,0.5,12,4,4,12,1,0,0.0
HIST_JPN_AUS_20010607,AUS,0,0.5,12,4,4,12,1,0,0.0
HIST_JPN_FRA_20010610,FRA,1,0.5,12,4,4,12,1,0,1.0
HIST_AUS_NZL_20010624,NZL,1,0.5,12,4,4,12,1,0,1.0
HIST_NOR_TUR_20010815,TUR,1,0.5,12,4,4,12,1,0,1.0
HIST_JAM_MEX_20010902,MEX,2,0.5,12,4,4,12,1,0,2.0
HIST_BEL_CZE_20011110,BEL,1,0.5,12,4,4,12,1,0,1.0
