match_id,tournament_id,match_date,home_team_id,away_team_id,home_score,away_score,home_penalty_score,away_penalty_score,match_phase,status
HIST_CPV_SEN_20000508,OTHER_HIST,2000-05-08,CPV,SEN,2,2,,,Amílcar Cabral Cup,Completed
HIST_NOR_ITA_20000603,FRIENDLY,2000-06-03,NOR,ITA,1,0,,,Friendly,Completed
HIST_CZE_FRA_20000616,EURO2000,2000-06-16,CZE,FRA,1,2,,,UEFA Euro,Completed
HIST_SEN_EGY_20000709,OTHER_HIST,2000-07-09,SEN,EGY,0,0,,,FIFA World Cup qualification,Completed
HIST_PAN_MEX_20000716,OTHER_HIST,2000-07-16,PAN,MEX,0,1,,,FIFA World Cup qualification,Completed
HIST_ARG_ECU_20000719,OTHER_HIST,2000-07-19,ARG,ECU,2,0,,,FIFA World Cup qualification,Completed
HIST_PAN_CAN_20000723,OTHER_HIST,2000-07-23,PAN,CAN,0,0,,,FIFA World Cup qualification,Completed
HIST_EGY_CIV_20000902,OTHER_HIST,2000-09-02,EGY,CIV,1,0,,,African Cup of Nations qualification,Completed
HIST_FRA_ENG_20000902,FRIENDLY,2000-09-02,FRA,ENG,1,1,,,Friendly,Completed
HIST_IRQ_UZB_20000902,FRIENDLY,2000-09-02,IRQ,UZB,2,0,,,Friendly,Completed
HIST_MEX_PAN_20000903,OTHER_HIST,2000-09-03,MEX,PAN,7,1,,,FIFA World Cup qualification,Completed
HIST_IRN_IRQ_20001018,OTHER_HIST,2000-10-18,IRN,IRQ,1,0,,,AFC Asian Cup,Completed
HIST_TUN_SUI_20001115,FRIENDLY,2000-11-15,TUN,SUI,1,1,,,Friendly,Completed
HIST_EGY_MAR_20010128,OTHER_HIST,2001-01-28,EGY,MAR,0,0,,,FIFA World Cup qualification,Completed
HIST_SWE_QAT_20010214,OTHER_HIST,2001-02-14,SWE,QAT,0,0,,,King's Cup,Completed
HIST_URU_PAR_20010328,OTHER_HIST,2001-03-28,URU,PAR,0,1,,,FIFA World Cup qualification,Completed
HIST_MEX_AUS_20010530,OTHER_HIST,2001-05-30,MEX,AUS,0,2,,,Confederations Cup,Completed
HIST_JPN_AUS_20010815,FRIENDLY,2001-08-15,JPN,AUS,3,0,,,Friendly,Completed
HIST_URU_COL_20011007,OTHER_HIST,2001-10-07,URU,COL,1,1,,,FIFA World Cup qualification,Completed
HIST_ITA_URU_20020417,FRIENDLY,2002-04-17,ITA,URU,1,1,,,Friendly,Completed
HIST_POR_BRA_20020417,FRIENDLY,2002-04-17,POR,BRA,1,1,,,Friendly,Completed
HIST_GER_KSA_20020601,WC02,2002-06-01,GER,KSA,8,0,,,World Cup Knockout,Completed
HIST_GER_USA_20020621,WC02,2002-06-21,GER,USA,1,0,,,World Cup Knockout,Completed
HIST_POR_TUN_20021012,FRIENDLY,2002-10-12,POR,TUN,1,1,,,Friendly,Completed
HIST_ESP_PAR_20021016,FRIENDLY,2002-10-16,ESP,PAR,0,0,,,Friendly,Completed
HIST_CZE_SWE_20021120,FRIENDLY,2002-11-20,CZE,SWE,3,3,,,Friendly,Completed
HIST_GER_NED_20021120,FRIENDLY,2002-11-20,GER,NED,1,3,,,Friendly,Completed
HIST_USA_ARG_20030208,FRIENDLY,2003-02-08,USA,ARG,0,1,,,Friendly,Completed
HIST_ALG_BEL_20030212,FRIENDLY,2003-02-12,ALG,BEL,1,3,,,Friendly,Completed
HIST_TUN_SWE_20030212,FRIENDLY,2003-02-12,TUN,SWE,1,0,,,Friendly,Completed
HIST_NED_POR_20030430,FRIENDLY,2003-04-30,NED,POR,1,1,,,Friendly,Completed
HIST_ARG_URU_20030820,FRIENDLY,2003-08-20,ARG,URU,3,2,,,Friendly,Completed
HIST_PAN_PAR_20030820,FRIENDLY,2003-08-20,PAN,PAR,1,2,,,Friendly,Completed
HIST_TUN_CIV_20030910,FRIENDLY,2003-09-10,TUN,CIV,3,2,,,Friendly,Completed
HIST_EGY_SEN_20031010,FRIENDLY,2003-10-10,EGY,SEN,1,0,,,Friendly,Completed
HIST_QAT_IRQ_20031221,FRIENDLY,2003-12-21,QAT,IRQ,0,0,,,Friendly,Completed
HIST_MAR_RSA_20040204,OTHER_HIST,2004-02-04,MAR,RSA,1,1,,,African Cup of Nations,Completed
HIST_CRO_TUR_20040331,FRIENDLY,2004-03-31,CRO,TUR,2,2,,,Friendly,Completed
HIST_MAR_ARG_20040428,FRIENDLY,2004-04-28,MAR,ARG,0,1,,,Friendly,Completed
HIST_MEX_ECU_20040713,CA2004,2004-07-13,MEX,ECU,2,1,,,Copa America,Completed
HIST_UZB_KSA_20040722,OTHER_HIST,2004-07-22,UZB,KSA,1,0,,,AFC Asian Cup,Completed
HIST_COL_URU_20040724,CA2004,2004-07-24,COL,URU,1,2,,,Copa America,Completed
HIST_MAR_TUN_20040904,OTHER_HIST,2004-09-04,MAR,TUN,1,1,,,FIFA World Cup qualification,Completed
HIST_GHA_CPV_20040905,OTHER_HIST,2004-09-05,GHA,CPV,2,0,,,FIFA World Cup qualification,Completed
HIST_SWE_KOR_20050122,FRIENDLY,2005-01-22,SWE,KOR,1,1,,,Friendly,Completed
HIST_KOR_EGY_20050204,FRIENDLY,2005-02-04,KOR,EGY,0,1,,,Friendly,Completed
HIST_ECU_PAR_20050327,OTHER_HIST,2005-03-27,ECU,PAR,5,2,,,FIFA World Cup qualification,Completed
HIST_NOR_ITA_20050604,OTHER_HIST,2005-06-04,NOR,ITA,0,0,,,FIFA World Cup qualification,Completed
HIST_BRA_PAR_20050605,OTHER_HIST,2005-06-05,BRA,PAR,4,1,,,FIFA World Cup qualification,Completed
HIST_COL_PAN_20050706,OTHER_HIST,2005-07-06,COL,PAN,0,1,,,Gold Cup,Completed
HIST_SWE_CZE_20050817,FRIENDLY,2005-08-17,SWE,CZE,2,1,,,Friendly,Completed
HIST_URU_COL_20050904,OTHER_HIST,2005-09-04,URU,COL,3,2,,,FIFA World Cup qualification,Completed
HIST_MEX_PAN_20050907,OTHER_HIST,2005-09-07,MEX,PAN,5,0,,,FIFA World Cup qualification,Completed
HIST_URU_ARG_20051012,OTHER_HIST,2005-10-12,URU,ARG,1,0,,,FIFA World Cup qualification,Completed
HIST_CIV_ITA_20051116,FRIENDLY,2005-11-16,CIV,ITA,1,1,,,Friendly,Completed
HIST_GHA_SEN_20060127,OTHER_HIST,2006-01-27,GHA,SEN,1,0,,,African Cup of Nations,Completed
HIST_ENG_URU_20060301,FRIENDLY,2006-03-01,ENG,URU,2,1,,,Friendly,Completed
HIST_MEX_GHA_20060301,FRIENDLY,2006-03-01,MEX,GHA,1,0,,,Friendly,Completed
HIST_FRA_SUI_20060613,WC06,2006-06-13,FRA,SUI,0,0,,,World Cup Knockout,Completed
HIST_ITA_USA_20060617,WC06,2006-06-17,ITA,USA,1,1,,,World Cup Knockout,Completed
HIST_FRA_KOR_20060618,WC06,2006-06-18,FRA,KOR,1,1,,,World Cup Knockout,Completed
HIST_GER_SWE_20060624,WC06,2006-06-24,GER,SWE,2,0,,,World Cup Knockout,Completed
HIST_JOR_IRQ_20060721,FRIENDLY,2006-07-21,JOR,IRQ,2,1,,,Friendly,Completed
HIST_JOR_IRN_20061006,FRIENDLY,2006-10-06,JOR,IRN,0,0,,,Friendly,Completed
HIST_SCO_FRA_20061007,EURO2006,2006-10-07,SCO,FRA,1,0,,,UEFA Euro,Completed
HIST_JAM_CAN_20061008,FRIENDLY,2006-10-08,JAM,CAN,2,1,,,Friendly,Completed
HIST_AUT_SUI_20061011,FRIENDLY,2006-10-11,AUT,SUI,2,1,,,Friendly,Completed
HIST_CRO_ENG_20061011,EURO2006,2006-10-11,CRO,ENG,2,0,,,UEFA Euro,Completed
HIST_UZB_QAT_20061115,OTHER_HIST,2006-11-15,UZB,QAT,2,0,,,AFC Asian Cup qualification,Completed
HIST_IRQ_IRN_20070624,OTHER_HIST,2007-06-24,IRQ,IRN,1,2,,,WAFF Championship,Completed
HIST_PAR_COL_20070628,CA2007,2007-06-28,PAR,COL,5,0,,,Copa America,Completed
HIST_MEX_ECU_20070701,CA2007,2007-07-01,MEX,ECU,2,1,,,Copa America,Completed
HIST_IRQ_UZB_20070702,FRIENDLY,2007-07-02,IRQ,UZB,0,2,,,Friendly,Completed
HIST_KOR_UZB_20070705,FRIENDLY,2007-07-05,KOR,UZB,2,1,,,Friendly,Completed
HIST_MEX_PAR_20070708,CA2007,2007-07-08,MEX,PAR,6,0,,,Copa America,Completed
HIST_MEX_BRA_20070912,FRIENDLY,2007-09-12,MEX,BRA,1,3,,,Friendly,Completed
HIST_COL_BRA_20071014,OTHER_HIST,2007-10-14,COL,BRA,0,0,,,FIFA World Cup qualification,Completed
HIST_QAT_IRQ_20071016,FRIENDLY,2007-10-16,QAT,IRQ,3,2,,,Friendly,Completed
HIST_ESP_SWE_20071117,EURO2007,2007-11-17,ESP,SWE,3,0,,,UEFA Euro,Completed
HIST_ESP_ITA_20080622,EURO2008,2008-06-22,ESP,ITA,0,0,4,3,UEFA Euro,Completed
HIST_QAT_JPN_20081119,OTHER_HIST,2008-11-19,QAT,JPN,0,3,,,FIFA World Cup qualification,Completed
HIST_MEX_HAI_20090719,OTHER_HIST,2009-07-19,MEX,HAI,4,0,,,Gold Cup,Completed
HIST_JPN_GHA_20090909,FRIENDLY,2009-09-09,JPN,GHA,4,3,,,Friendly,Completed
HIST_ECU_URU_20091010,OTHER_HIST,2009-10-10,ECU,URU,1,2,,,FIFA World Cup qualification,Completed
HIST_RSA_JAM_20100428,FRIENDLY,2010-04-28,RSA,JAM,2,0,,,Friendly,Completed
HIST_PAR_CIV_20100530,FRIENDLY,2010-05-30,PAR,CIV,2,2,,,Friendly,Completed
HIST_TUN_FRA_20100530,FRIENDLY,2010-05-30,TUN,FRA,1,1,,,Friendly,Completed
HIST_AUS_IRQ_20110122,OTHER_HIST,2011-01-22,AUS,IRQ,1,0,,,AFC Asian Cup,Completed
HIST_AUS_JPN_20110129,OTHER_HIST,2011-01-29,AUS,JPN,0,1,,,AFC Asian Cup,Completed
HIST_CRO_CZE_20110209,FRIENDLY,2011-02-09,CRO,CZE,4,2,,,Friendly,Completed
HIST_TUR_AUT_20110329,EURO2011,2011-03-29,TUR,AUT,2,0,,,UEFA Euro,Completed
HIST_MEX_NZL_20110601,FRIENDLY,2011-06-01,MEX,NZL,3,0,,,Friendly,Completed
HIST_URU_NED_20110608,OTHER_HIST,2011-06-08,URU,NED,1,1,4,3,Copa Confraternidad,Completed
HIST_BRA_GHA_20110905,FRIENDLY,2011-09-05,BRA,GHA,1,0,,,Friendly,Completed
HIST_AUT_TUR_20110906,EURO2011,2011-09-06,AUT,TUR,0,0,,,UEFA Euro,Completed
HIST_QAT_IRN_20110906,OTHER_HIST,2011-09-06,QAT,IRN,1,1,,,FIFA World Cup qualification,Completed
HIST_ITA_USA_20120229,FRIENDLY,2012-02-29,ITA,USA,0,1,,,Friendly,Completed
HIST_NZL_JAM_20120229,FRIENDLY,2012-02-29,NZL,JAM,2,3,,,Friendly,Completed
HIST_SUI_GER_20120526,FRIENDLY,2012-05-26,SUI,GER,5,3,,,Friendly,Completed
HIST_USA_SCO_20120526,FRIENDLY,2012-05-26,USA,SCO,5,1,,,Friendly,Completed
HIST_CAN_USA_20120603,FRIENDLY,2012-06-03,CAN,USA,0,0,,,Friendly,Completed
HIST_SWE_ENG_20120615,EURO2012,2012-06-15,SWE,ENG,2,3,,,UEFA Euro,Completed
HIST_CRO_ESP_20120618,EURO2012,2012-06-18,CRO,ESP,0,1,,,UEFA Euro,Completed
HIST_SWE_BRA_20120815,FRIENDLY,2012-08-15,SWE,BRA,0,3,,,Friendly,Completed
HIST_JPN_BRA_20121016,FRIENDLY,2012-10-16,JPN,BRA,0,4,,,Friendly,Completed
HIST_ARG_BRA_20121121,OTHER_HIST,2012-11-21,ARG,BRA,2,1,3,4,Superclásico de las Américas,Completed
HIST_CIV_EGY_20130114,FRIENDLY,2013-01-14,CIV,EGY,4,2,,,Friendly,Completed
HIST_ECU_GER_20130529,FRIENDLY,2013-05-29,ECU,GER,2,4,,,Friendly,Completed
HIST_NED_JPN_20131116,FRIENDLY,2013-11-16,NED,JPN,2,2,,,Friendly,Completed
HIST_NED_COL_20131119,FRIENDLY,2013-11-19,NED,COL,0,0,,,Friendly,Completed
HIST_URU_JOR_20131120,OTHER_HIST,2013-11-20,URU,JOR,0,0,,,FIFA World Cup qualification,Completed
HIST_GHA_USA_20140616,WC14,2014-06-16,GHA,USA,1,2,,,World Cup Knockout,Completed
HIST_USA_POR_20140622,WC14,2014-06-22,USA,POR,2,2,,,World Cup Knockout,Completed
HIST_CRO_MEX_20140623,WC14,2014-06-23,CRO,MEX,1,3,,,World Cup Knockout,Completed
HIST_ITA_URU_20140624,WC14,2014-06-24,ITA,URU,0,1,,,World Cup Knockout,Completed
HIST_GER_ARG_20140713,WC14,2014-07-13,GER,ARG,1,0,,,World Cup Knockout,Completed
HIST_CZE_NED_20140909,EURO2014,2014-09-09,CZE,NED,2,1,,,UEFA Euro,Completed
HIST_NOR_ITA_20140909,EURO2014,2014-09-09,NOR,ITA,0,2,,,UEFA Euro,Completed
HIST_TUR_BRA_20141112,FRIENDLY,2014-11-12,TUR,BRA,0,4,,,Friendly,Completed
HIST_SCO_ENG_20141118,FRIENDLY,2014-11-18,SCO,ENG,1,3,,,Friendly,Completed
HIST_GHA_SEN_20150119,OTHER_HIST,2015-01-19,GHA,SEN,1,2,,,African Cup of Nations,Completed
HIST_CRO_ITA_20150612,EURO2015,2015-06-12,CRO,ITA,1,1,,,UEFA Euro,Completed
HIST_ARG_PAR_20150613,CA2015,2015-06-13,ARG,PAR,2,2,,,Copa America,Completed
HIST_JAM_CAN_20150711,OTHER_HIST,2015-07-11,JAM,CAN,1,0,,,Gold Cup,Completed
HIST_SCO_GER_20150907,EURO2015,2015-09-07,SCO,GER,2,3,,,UEFA Euro,Completed
HIST_ENG_SUI_20150908,EURO2015,2015-09-08,ENG,SUI,2,0,,,UEFA Euro,Completed
HIST_ARG_BRA_20151113,OTHER_HIST,2015-11-13,ARG,BRA,1,1,,,FIFA World Cup qualification,Completed
HIST_GER_ITA_20160329,FRIENDLY,2016-03-29,GER,ITA,4,1,,,Friendly,Completed
HIST_PAN_HAI_20160329,OTHER_HIST,2016-03-29,PAN,HAI,1,0,,,FIFA World Cup qualification,Completed
HIST_ENG_TUR_20160522,FRIENDLY,2016-05-22,ENG,TUR,2,1,,,Friendly,Completed
HIST_FRA_GER_20160707,EURO2016,2016-07-07,FRA,GER,2,0,,,UEFA Euro,Completed
HIST_PAN_JAM_20160902,OTHER_HIST,2016-09-02,PAN,JAM,2,0,,,FIFA World Cup qualification,Completed
HIST_NOR_GER_20160904,OTHER_HIST,2016-09-04,NOR,GER,0,3,,,FIFA World Cup qualification,Completed
HIST_SWE_NED_20160906,OTHER_HIST,2016-09-06,SWE,NED,1,1,,,FIFA World Cup qualification,Completed
HIST_PAN_MEX_20161115,OTHER_HIST,2016-11-15,PAN,MEX,0,0,,,FIFA World Cup qualification,Completed
HIST_EGY_MAR_20170129,OTHER_HIST,2017-01-29,EGY,MAR,1,0,,,African Cup of Nations,Completed
HIST_MEX_CRO_20170528,FRIENDLY,2017-05-28,MEX,CRO,1,2,,,Friendly,Completed
HIST_AUS_KSA_20170608,OTHER_HIST,2017-06-08,AUS,KSA,3,2,,,FIFA World Cup qualification,Completed
HIST_JAM_CUW_20170625,OTHER_HIST,2017-06-25,JAM,CUW,1,2,,,CFU Caribbean Cup,Completed
HIST_URU_ARG_20170831,OTHER_HIST,2017-08-31,URU,ARG,0,0,,,FIFA World Cup qualification,Completed
HIST_KSA_GHA_20171010,FRIENDLY,2017-10-10,KSA,GHA,0,3,,,Friendly,Completed
HIST_BEL_MEX_20171110,FRIENDLY,2017-11-10,BEL,MEX,3,3,,,Friendly,Completed
HIST_CIV_MAR_20171111,OTHER_HIST,2017-11-11,CIV,MAR,0,2,,,FIFA World Cup qualification,Completed
HIST_GHA_EGY_20171112,OTHER_HIST,2017-11-12,GHA,EGY,1,1,,,FIFA World Cup qualification,Completed
HIST_ENG_PAN_20180624,WC18,2018-06-24,ENG,PAN,6,1,,,World Cup Knockout,Completed
HIST_ESP_MAR_20180625,WC18,2018-06-25,ESP,MAR,2,2,,,World Cup Knockout,Completed
HIST_MEX_SWE_20180627,WC18,2018-06-27,MEX,SWE,0,3,,,World Cup Knockout,Completed
HIST_ECU_JAM_20180907,FRIENDLY,2018-09-07,ECU,JAM,2,0,,,Friendly,Completed
HIST_POR_ITA_20180910,OTHER_HIST,2018-09-10,POR,ITA,1,0,,,UEFA Nations League,Completed
HIST_UZB_QAT_20181016,FRIENDLY,2018-10-16,UZB,QAT,2,0,,,Friendly,Completed
HIST_AUS_KOR_20181117,FRIENDLY,2018-11-17,AUS,KOR,1,1,,,Friendly,Completed
HIST_ARG_MEX_20181120,FRIENDLY,2018-11-20,ARG,MEX,2,0,,,Friendly,Completed
HIST_QAT_JOR_20181223,FRIENDLY,2018-12-23,QAT,JOR,2,0,,,Friendly,Completed
HIST_KOR_AUS_20190607,FRIENDLY,2019-06-07,KOR,AUS,1,0,,,Friendly,Completed
HIST_MAR_CIV_20190628,OTHER_HIST,2019-06-28,MAR,CIV,1,0,,,African Cup of Nations,Completed
HIST_USA_CUW_20190630,OTHER_HIST,2019-06-30,USA,CUW,1,0,,,Gold Cup,Completed
HIST_JOR_AUS_20191114,OTHER_HIST,2019-11-14,JOR,AUS,0,1,,,FIFA World Cup qualification,Completed
HIST_PAN_MEX_20191115,OTHER_HIST,2019-11-15,PAN,MEX,0,3,,,CONCACAF Nations League,Completed
HIST_QAT_KSA_20191205,OTHER_HIST,2019-12-05,QAT,KSA,0,1,,,Gulf Cup,Completed
HIST_GER_ESP_20200903,OTHER_HIST,2020-09-03,GER,ESP,1,1,,,UEFA Nations League,Completed
HIST_POR_CRO_20200905,OTHER_HIST,2020-09-05,POR,CRO,4,1,,,UEFA Nations League,Completed
HIST_SUI_GER_20200906,OTHER_HIST,2020-09-06,SUI,GER,1,1,,,UEFA Nations League,Completed
HIST_CRO_SWE_20201011,OTHER_HIST,2020-10-11,CRO,SWE,2,1,,,UEFA Nations League,Completed
HIST_JPN_CIV_20201013,FRIENDLY,2020-10-13,JPN,CIV,1,0,,,Friendly,Completed
HIST_JOR_UZB_20210215,FRIENDLY,2021-02-15,JOR,UZB,0,2,,,Friendly,Completed
HIST_CAN_HAI_20210615,OTHER_HIST,2021-06-15,CAN,HAI,3,0,,,FIFA World Cup qualification,Completed
HIST_GER_FRA_20210615,EURO2021,2021-06-15,GER,FRA,0,1,,,UEFA Euro,Completed
HIST_GER_POR_20210619,EURO2021,2021-06-19,GER,POR,4,2,,,UEFA Euro,Completed
HIST_ARG_PAR_20210621,CA2021,2021-06-21,ARG,PAR,1,0,,,Copa America,Completed
HIST_ITA_AUT_20210626,EURO2021,2021-06-26,ITA,AUT,2,1,,,UEFA Euro,Completed
HIST_SUI_ESP_20210702,EURO2021,2021-07-02,SUI,ESP,1,1,3,4,UEFA Euro,Completed
HIST_BEL_ITA_20210702,EURO2021,2021-07-02,BEL,ITA,1,2,,,UEFA Euro,Completed
HIST_PAR_ARG_20211007,OTHER_HIST,2021-10-07,PAR,ARG,0,0,,,FIFA World Cup qualification,Completed
HIST_USA_MEX_20211112,OTHER_HIST,2021-11-12,USA,MEX,2,0,,,FIFA World Cup qualification,Completed
HIST_ESP_SWE_20211114,OTHER_HIST,2021-11-14,ESP,SWE,1,0,,,FIFA World Cup qualification,Completed
HIST_MAR_ALG_20211211,OTHER_HIST,2021-12-11,MAR,ALG,2,2,3,4,Arab Cup,Completed
HIST_MEX_PAN_20220202,OTHER_HIST,2022-02-02,MEX,PAN,1,0,,,FIFA World Cup qualification,Completed
HIST_POR_TUR_20220324,OTHER_HIST,2022-03-24,POR,TUR,3,1,,,FIFA World Cup qualification,Completed
HIST_PAN_CAN_20220330,OTHER_HIST,2022-03-30,PAN,CAN,1,0,,,FIFA World Cup qualification,Completed
HIST_USA_MAR_20220601,FRIENDLY,2022-06-01,USA,MAR,3,0,,,Friendly,Completed
HIST_KOR_BRA_20220602,FRIENDLY,2022-06-02,KOR,BRA,1,5,,,Friendly,Completed
HIST_MEX_ECU_20220605,FRIENDLY,2022-06-05,MEX,ECU,0,0,,,Friendly,Completed
HIST_IRN_URU_20220923,FRIENDLY,2022-09-23,IRN,URU,1,0,,,Friendly,Completed
HIST_GER_JPN_20221123,WC22,2022-11-23,GER,JPN,1,2,,,World Cup Knockout,Completed
HIST_ARG_MEX_20221126,WC22,2022-11-26,ARG,MEX,2,0,,,World Cup Knockout,Completed
HIST_ESP_GER_20221127,WC22,2022-11-27,ESP,GER,1,1,,,World Cup Knockout,Completed
HIST_ENG_FRA_20221210,WC22,2022-12-10,ENG,FRA,1,2,,,World Cup Knockout,Completed
HIST_PAN_CAN_20230615,OTHER_HIST,2023-06-15,PAN,CAN,0,2,,,CONCACAF Nations League,Completed
HIST_ALG_TUN_20230620,FRIENDLY,2023-06-20,ALG,TUN,1,1,,,Friendly,Completed
HIST_BRA_SEN_20230620,FRIENDLY,2023-06-20,BRA,SEN,2,4,,,Friendly,Completed
HIST_KOR_KSA_20230912,FRIENDLY,2023-09-12,KOR,KSA,1,0,,,Friendly,Completed
HIST_SEN_ALG_20230912,FRIENDLY,2023-09-12,SEN,ALG,0,1,,,Friendly,Completed
HIST_COL_URU_20231012,OTHER_HIST,2023-10-12,COL,URU,2,2,,,FIFA World Cup qualification,Completed
HIST_ENG_AUS_20231013,FRIENDLY,2023-10-13,ENG,AUS,1,0,,,Friendly,Completed
HIST_AUT_BEL_20231013,EURO2023,2023-10-13,AUT,BEL,2,3,,,UEFA Euro,Completed
HIST_GER_TUR_20231118,FRIENDLY,2023-11-18,GER,TUR,2,3,,,Friendly,Completed
HIST_PAR_COL_20231121,OTHER_HIST,2023-11-21,PAR,COL,0,1,,,FIFA World Cup qualification,Completed
HIST_IRQ_JOR_20240129,OTHER_HIST,2024-01-29,IRQ,JOR,2,3,,,AFC Asian Cup,Completed
HIST_IRN_UZB_20240611,OTHER_HIST,2024-06-11,IRN,UZB,0,0,,,FIFA World Cup qualification,Completed
HIST_AUT_FRA_20240617,EURO2024,2024-06-17,AUT,FRA,0,1,,,UEFA Euro,Completed
HIST_SUI_ITA_20240629,EURO2024,2024-06-29,SUI,ITA,2,0,,,UEFA Euro,Completed
HIST_GER_ESP_20240705,EURO2024,2024-07-05,GER,ESP,1,2,,,UEFA Euro,Completed
HIST_COL_PAN_20240706,CA2024,2024-07-06,COL,PAN,5,0,,,Copa America,Completed
HIST_ITA_BEL_20241010,OTHER_HIST,2024-10-10,ITA,BEL,2,2,,,UEFA Nations League,Completed
HIST_BEL_ITA_20241114,OTHER_HIST,2024-11-14,BEL,ITA,0,1,,,UEFA Nations League,Completed
HIST_BRA_URU_20241119,OTHER_HIST,2024-11-19,BRA,URU,1,1,,,FIFA World Cup qualification,Completed
HIST_IRQ_KSA_20241228,OTHER_HIST,2024-12-28,IRQ,KSA,1,3,,,Gulf Cup,Completed
HIST_KOR_JOR_20250325,OTHER_HIST,2025-03-25,KOR,JOR,1,1,,,FIFA World Cup qualification,Completed
HIST_TUN_JOR_20251114,FRIENDLY,2025-11-14,TUN,JOR,3,2,,,Friendly,Completed
HIST_ECU_NZL_20251118,FRIENDLY,2025-11-18,ECU,NZL,2,0,,,Friendly,Completed
HIST_EGY_JOR_20251209,OTHER_HIST,2025-12-09,EGY,JOR,0,3,,,Arab Cup,Completed
HIST_HAI_TUN_20260328,FRIENDLY,2026-03-28,HAI,TUN,0,1,,,Friendly,Completed
HIST_CAN_UZB_20260601,FRIENDLY,2026-06-01,CAN,UZB,2,0,,,Friendly,Completed
HIST_CIV_EGY_20000109,FRIENDLY,2000-01-09,CIV,EGY,2,0,,,Friendly,Completed
HIST_BEL_SWE_20000610,EURO2000,2000-06-10,BEL,SWE,2,1,,,UEFA Euro,Completed
HIST_BEL_TUR_20000619,EURO2000,2000-06-19,BEL,TUR,0,2,,,UEFA Euro,Completed
HIST_JOR_KSA_20001002,FRIENDLY,2000-10-02,JOR,KSA,1,0,,,Friendly,Completed
HIST_ARG_URU_20001008,OTHER_HIST,2000-10-08,ARG,URU,2,1,,,FIFA World Cup qualification,Completed
HIST_KSA_JPN_20001014,OTHER_HIST,2000-10-14,KSA,JPN,1,4,,,AFC Asian Cup,Completed
HIST_KOR_MEX_20010601,OTHER_HIST,2001-06-01,KOR,MEX,2,1,,,Confederations Cup,Completed
HIST_FRA_BRA_20010607,OTHER_HIST,2001-06-07,FRA,BRA,2,1,,,Confederations Cup,Completed
HIST_MEX_URU_20010725,CA2001,2001-07-25,MEX,URU,2,1,,,Copa America,Completed
HIST_BRA_PAR_20010815,OTHER_HIST,2001-08-15,BRA,PAR,2,0,,,FIFA World Cup qualification,Completed
HIST_ESP_AUT_20010901,OTHER_HIST,2001-09-01,ESP,AUT,4,0,,,FIFA World Cup qualification,Completed
HIST_QAT_IRQ_20010914,FRIENDLY,2001-09-14,QAT,IRQ,0,0,,,Friendly,Completed
HIST_CRO_BEL_20011006,OTHER_HIST,2001-10-06,CRO,BEL,1,0,,,FIFA World Cup qualification,Completed
HIST_PAR_ARG_20011007,OTHER_HIST,2001-10-07,PAR,ARG,2,2,,,FIFA World Cup qualification,Completed
HIST_KOR_FRA_20020526,FRIENDLY,2002-05-26,KOR,FRA,2,3,,,Friendly,Completed
HIST_TUN_BEL_20020610,WC02,2002-06-10,TUN,BEL,1,1,,,World Cup Knockout,Completed
HIST_BRA_TUR_20020626,WC02,2002-06-26,BRA,TUR,1,0,,,World Cup Knockout,Completed
HIST_IRN_MAR_20020917,FRIENDLY,2002-09-17,IRN,MAR,1,1,4,3,Friendly,Completed
HIST_SCO_CAN_20021015,FRIENDLY,2002-10-15,SCO,CAN,3,1,,,Friendly,Completed
HIST_HAI_CUW_20021122,OTHER_HIST,2002-11-22,HAI,CUW,3,0,,,Gold Cup qualification,Completed
HIST_ITA_POR_20030212,FRIENDLY,2003-02-12,ITA,POR,1,0,,,Friendly,Completed
HIST_TUN_GHA_20030327,FRIENDLY,2003-03-27,TUN,GHA,2,2,4,3,Friendly,Completed
HIST_CRO_BEL_20030329,EURO2003,2003-03-29,CRO,BEL,4,0,,,UEFA Euro,Completed
HIST_RSA_CIV_20030622,OTHER_HIST,2003-06-22,RSA,CIV,2,1,,,African Cup of Nations qualification,Completed
HIST_USA_BRA_20030723,OTHER_HIST,2003-07-23,USA,BRA,1,2,,,Gold Cup,Completed
HIST_JOR_IRQ_20030826,FRIENDLY,2003-08-26,JOR,IRQ,2,1,,,Friendly,Completed
HIST_GER_FRA_20031115,FRIENDLY,2003-11-15,GER,FRA,0,3,,,Friendly,Completed
HIST_COL_ARG_20031119,OTHER_HIST,2003-11-19,COL,ARG,1,1,,,FIFA World Cup qualification,Completed
HIST_IRN_QAT_20040218,OTHER_HIST,2004-02-18,IRN,QAT,3,1,,,FIFA World Cup qualification,Completed
HIST_MAR_SUI_20040218,FRIENDLY,2004-02-18,MAR,SUI,2,1,,,Friendly,Completed
HIST_TUN_CIV_20040331,FRIENDLY,2004-03-31,TUN,CIV,0,2,,,Friendly,Completed
HIST_ITA_ESP_20040428,FRIENDLY,2004-04-28,ITA,ESP,1,1,,,Friendly,Completed
HIST_ENG_JPN_20040601,FRIENDLY,2004-06-01,ENG,JPN,1,1,,,Friendly,Completed
HIST_JAM_HAI_20040620,OTHER_HIST,2004-06-20,JAM,HAI,3,0,,,FIFA World Cup qualification,Completed
HIST_GER_CZE_20040623,EURO2004,2004-06-23,GER,CZE,1,2,,,UEFA Euro,Completed
